talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
663.0,Lead like the great conductors,Itay Talgam,2009-07-24,2009-10-21,TEDGlobal 2009,1234.0,4090643.0,122000.0
664.0,1.3m reasons to re-invent the syringe,Marc Koska,2009-07-24,2009-10-22,TEDGlobal 2009,268.0,722776.0,21000.0
665.0,Navigating our global future,Ian Goldin,2009-07-23,2009-10-23,TEDGlobal 2009,409.0,1275990.0,38000.0
666.0,A new way to explain explanation,David Deutsch,2009-07-23,2009-10-26,TEDGlobal 2009,981.0,1520308.0,45000.0
667.0,Architecture that repairs itself?,Rachel Armstrong,2009-07-24,2009-10-27,TEDGlobal 2009,435.0,1397207.0,41000.0
669.0,The year I was homeless,Becky  Blanton,2009-07-23,2009-10-28,TEDGlobal 2009,413.0,1346826.0,40000.0
670.0,"Symmetry, reality's riddle",Marcus du Sautoy,2009-07-24,2009-10-29,TEDGlobal 2009,1082.0,1202063.0,36000.0
672.0,The modern euphonium,Matthew White,2009-07-23,2009-10-30,TEDGlobal 2009,124.0,1097745.0,32000.0
680.0,How the Internet enables intimacy,Stefana Broadbent,2009-07-25,2009-11-02,TEDGlobal 2009,577.0,1466998.0,44000.0
681.0,The refugees of boom-and-bust,Cameron Sinclair,2009-02-21,2009-11-09,TEDGlobal 2009,168.0,456144.0,13000.0
682.0,The science behind a climate headline,Rachel Pike,2009-07-24,2009-11-10,TEDGlobal 2009,236.0,1128054.0,33000.0
683.0,Photographing the landscape of oil,Edward Burtynsky,2009-07-21,2009-11-11,TEDGlobal 2009,202.0,579251.0,17000.0
684.0,The surprising spread of Idol TV,Cynthia Schneider,2009-07-07,2009-11-13,TEDGlobal 2009,320.0,610769.0,18000.0
685.0,The thrilling potential of SixthSense technology,Pranav Mistry,2009-11-05,2009-11-16,TEDIndia 2009,813.0,19326904.0,579000.0
691.0,Science-inspired design,Mathieu Lehanneur,2009-07-23,2009-11-17,TEDGlobal 2009,1067.0,484115.0,14000.0
692.0,Learning from leadership's missing manual,Fields Wicker-Miurin,2009-09-21,2009-11-18,TEDSalon London 2009,978.0,1396228.0,41000.0
686.0,East vs. West -- the myths that mystify,Devdutt Pattanaik,2009-11-05,2009-11-19,TEDIndia 2009,1089.0,2394639.0,71000.0
694.0,Learn to use the 13th-century astrolabe,Tom Wujec,2009-07-23,2009-11-20,TEDGlobal 2009,548.0,978022.0,29000.0
695.0,Asia's rise -- how and when,Hans Rosling,2009-11-04,2009-11-23,TEDIndia 2009,933.0,2238540.0,67000.0
696.0,Transition to a world without oil,Rob Hopkins,2009-07-24,2009-11-24,TEDGlobal 2009,983.0,973297.0,29000.0
698.0,Turning dunes into architecture,Magnus Larsson,2009-07-24,2009-11-25,TEDGlobal 2009,686.0,770524.0,23000.0
688.0,Dance to change the world,Mallika Sarabhai,2009-11-04,2009-11-26,TEDIndia 2009,995.0,618330.0,18000.0
689.0,Why nations should pursue soft power,Shashi Tharoor,2009-11-07,2009-11-30,TEDIndia 2009,1056.0,2466003.0,73000.0
700.0,Global ethic vs. national interest,Gordon Brown,2009-07-22,2009-12-01,TEDGlobal 2009,1005.0,678659.0,20000.0
701.0,The hunt for a supermassive black hole,Andrea Ghez,2009-07-22,2009-12-02,TEDGlobal 2009,969.0,967377.0,29000.0
702.0,The ancient ingenuity of water harvesting,Anupam Mishra,2009-11-06,2009-12-03,TEDIndia 2009,1017.0,1262576.0,37000.0
705.0,The art of puzzles,Scott Kim,2008-12-11,2009-12-04,EG 2008,692.0,603792.0,18000.0
704.0,The fight against sex slavery,Sunitha Krishnan,2009-11-05,2009-12-07,TEDIndia 2009,745.0,4987452.0,149000.0
706.0,A one-man world summit,Rory  Bremner,2009-07-24,2009-12-07,TEDGlobal 2009,863.0,1228461.0,36000.0
709.0,How low-cost eye care can be world-class,Thulasiraj Ravilla,2009-11-05,2009-12-09,TEDIndia 2009,1030.0,382773.0,11000.0
708.0,The art of the interview,Marc Pachter,2008-01-09,2009-12-09,EG 2008,1238.0,954358.0,28000.0
710.0,Pop culture in the Arab world,Shereen El Feki,2009-07-12,2009-12-11,TEDGlobal 2009,288.0,703891.0,21000.0
712.0,The intricate economics of terrorism,Loretta Napoleoni,2009-07-15,2009-12-14,TEDGlobal 2009,927.0,773014.0,23000.0
713.0,Photographing the hidden story,Ryan Lobo,2009-11-06,2009-12-15,TEDIndia 2009,663.0,611877.0,18000.0
714.0,How to make a splash in social media,Alexis Ohanian,2009-11-05,2009-12-15,TEDIndia 2009,249.0,2386589.0,71000.0
715.0,Dragonflies that fly across oceans,Charles Anderson,2009-11-05,2009-12-17,TEDIndia 2009,981.0,639632.0,19000.0
716.0,Metaphorically speaking,James Geary,2009-07-24,2009-12-17,TEDGlobal 2009,553.0,1066841.0,32000.0
717.0,A new way to fight corruption,Shaffi Mather,2009-11-05,2009-12-21,TEDIndia 2009,735.0,620088.0,18000.0
718.0,Fusion is energy's future,Steven Cowley,2009-07-22,2009-12-22,TEDGlobal 2009,577.0,852640.0,25000.0
721.0,What's the right thing to do?,Michael Sandel,2005-09-01,2009-12-23,Justice with Michael Sandel,3296.0,496502.0,14000.0
719.0,My message of peace from Pakistan,Asher Hasan,2009-11-06,2009-12-23,TEDIndia 2009,251.0,490070.0,14000.0
722.0,Engineering a better life for all,Cat Laine,2009-10-07,2009-12-23,Business Innovation Factory,921.0,169855.0,5000.0
723.0,My solar-powered adventure,Bertrand Piccard,2009-07-24,2010-01-01,TEDGlobal 2009,1049.0,903784.0,27000.0
724.0,The neurons that shaped civilization,Vilayanur Ramachandran,2009-11-05,2010-01-04,TEDIndia 2009,446.0,2404426.0,72000.0
726.0,Exposing the invisible,Nick Veasey,2009-07-24,2010-01-05,TEDGlobal 2009,781.0,1968623.0,59000.0
727.0,How to live to be 100+,Dan Buettner,2009-09-02,2010-01-06,TEDxTC,1162.0,4507044.0,135000.0
728.0,The real danger lurking in the water,Romulus Whitaker,2009-11-05,2010-01-07,TEDIndia 2009,1021.0,532005.0,15000.0
732.0,The uniqueness of humans,Robert Sapolsky,2009-09-08,2010-01-08,Stanford University,2247.0,669753.0,20000.0
730.0,Really achieving your childhood dreams,Randy Pausch,2007-09-18,2010-01-08,Carnegie Mellon University,4587.0,662291.0,19000.0
729.0,An all-star set,Herbie Hancock,2009-02-06,2010-01-08,TED2009,1488.0,830286.0,24000.0
733.0,What Bernie Madoff couldn't steal from me,Matt Weinstein,2009-03-14,2010-01-09,AORN Congress,510.0,161627.0,4800.0
734.0,"How we rescued the ""dancing bears""",Kartick Satyanarayan,2009-11-06,2010-01-11,TEDIndia 2009,225.0,483004.0,14000.0
735.0,"Kids, take charge",Kiran Sethi,2009-11-06,2010-01-12,TEDIndia 2009,555.0,1728632.0,51000.0
736.0,"Making maps to fight disaster, build economies",Lalitesh Katragadda,2009-11-09,2010-01-13,TEDIndia 2009,157.0,419605.0,12000.0
737.0,Stories of Haiti,Edwidge Danticat,2004-10-13,2010-01-14,University of California,3574.0,56991.0,1700.0
738.0,All things are Moleeds,Charles Fleischer,2005-03-03,2010-01-15,TED2005,1066.0,1155198.0,34000.0
741.0,How I held my breath for 17 minutes,David Blaine,2009-10-27,2010-01-19,TEDMED 2009,1202.0,28811649.0,864000.0
743.0,10 young Indian artists to watch,Ravin Agrawal,2009-11-06,2010-01-20,TEDIndia 2009,377.0,519453.0,15000.0
744.0,Growing new organs,Anthony Atala,2009-10-21,2010-01-21,TEDMED 2009,1055.0,1993761.0,59000.0
745.0,"Rhythm is everything, everywhere",Sivamani,2009-11-06,2010-01-22,TEDIndia 2009,983.0,595265.0,17000.0
747.0,What teachers make,Taylor Mali,2005-11-12,2010-01-23,Bowery Poetry Club,183.0,797539.0,23000.0
746.0,Growing up in the universe,Richard Dawkins,1991-12-20,2010-01-23,Royal Institution,3457.0,328255.0,9800.0
748.0,Your health depends on where you live,Bill Davenhall,2009-10-25,2010-01-25,TEDMED 2009,548.0,1041047.0,31000.0
750.0,Building a theater that remakes itself,Joshua Prince-Ramus,2009-10-10,2010-01-26,TEDxSMU,1105.0,928554.0,27000.0
751.0,Embrace your inner girl,Eve Ensler,2009-11-06,2010-01-27,TEDIndia 2009,1177.0,1541944.0,46000.0
752.0,A warm embrace that saves lives,Jane Chen,2009-11-05,2010-01-28,TEDIndia 2009,269.0,990665.0,29000.0
755.0,"Weird, or just different?",Derek Sivers,2009-11-06,2010-01-29,TEDIndia 2009,145.0,4105884.0,123000.0
756.0,The fringe benefits of failure,JK Rowling,2008-06-05,2010-01-30,Harvard University,1259.0,1586815.0,47000.0
757.0,Solving social problems with a nudge,Sendhil Mullainathan,2009-11-04,2010-02-01,TEDIndia 2009,1064.0,630462.0,18000.0
759.0,The big idea my brother inspired,Jamie Heywood,2009-10-10,2010-02-02,TEDMED 2009,997.0,613338.0,18000.0
760.0,A lab the size of a postage stamp,George Whitesides,2009-07-28,2010-02-03,TEDxBoston 2009,959.0,556626.0,16000.0
761.0,A new strategy in the war on cancer,David Agus,2009-10-10,2010-02-04,TEDMED 2009,1407.0,871125.0,26000.0
762.0,The painter and the pendulum,"Tom Shannon, John Hockenberry",2009-05-05,2010-02-05,TED in the Field,784.0,530888.0,15000.0
763.0,How to expose the corrupt,Peter Eigen,2009-11-30,2010-02-08,TEDxBerlin,955.0,906695.0,27000.0
765.0,Teach every child about food,Jamie Oliver,2010-02-20,2010-02-11,TED2010,1291.0,10459599.0,313000.0
766.0,Augmented-reality maps,Blaise Agüera y Arcas,2010-02-11,2010-02-13,TED2010,476.0,1894762.0,56000.0
768.0,The next age of government,David Cameron,2010-02-10,2010-02-15,TED2010,815.0,785247.0,23000.0
769.0,The opportunity of adversity,Aimee Mullins,2009-10-10,2010-02-17,TEDMED 2009,1301.0,2717986.0,81000.0
767.0,Innovating to zero!,Bill Gates,2010-02-12,2010-02-18,TED2010,1652.0,8446588.0,253000.0
770.0,Technology's epic story,Kevin Kelly,2009-11-20,2010-02-19,TEDxAmsterdam,975.0,729112.0,21000.0
771.0,Four ways to fix a broken legal system,Philip K. Howard,2010-02-13,2010-02-21,TED2010,1084.0,768864.0,23000.0
772.0,The wireless future of medicine,Eric Topol,2009-10-10,2010-02-23,TEDMED 2009,1001.0,810617.0,24000.0
773.0,The world needs all kinds of minds,Temple Grandin,2010-02-10,2010-02-24,TED2010,1166.0,6438373.0,193000.0
776.0,How brains learn to see,Pawan Sinha,2009-11-05,2010-02-25,TEDIndia 2009,1086.0,970847.0,29000.0
777.0,My 5 lives as an artist,Raghava KK,2010-02-12,2010-02-26,TED2010,1058.0,884285.0,26000.0
775.0,Watch me play ... the audience!,Bobby McFerrin,2009-06-10,2010-02-27,World Science Festival,184.0,3450921.0,103000.0
779.0,The riddle of experience vs. memory,Daniel Kahneman,2010-02-10,2010-03-01,TED2010,1189.0,6805127.0,204000.0
780.0,"The rise of cricket, the rise of India",Harsha Bhogle,2009-11-11,2010-03-02,TEDIndia 2009,1002.0,1084941.0,32000.0
784.0,Physics is fun to imagine,Richard Feynman,1983-07-08,2010-03-03,BBC TV,427.0,694414.0,20000.0
783.0,Is Pivot a turning point for web exploration?,Gary Flake,2010-02-02,2010-03-03,TED2010,361.0,787813.0,23000.0
785.0,Before Avatar ... a curious boy,James Cameron,2010-02-12,2010-03-04,TED2010,1011.0,2332083.0,69000.0
786.0,"In the Internet age, dance evolves ...",The LXD,2010-02-02,2010-03-05,TED2010,1032.0,4150653.0,124000.0
788.0,The year open data went worldwide,Tim Berners-Lee,2010-02-10,2010-03-08,TED2010,316.0,799653.0,23000.0
789.0,Take Turns,Gary Lauder,2010-02-02,2010-03-09,TED2010,249.0,648832.0,19000.0
790.0,How I fell in love with a fish,Dan Barber,2010-02-10,2010-03-10,TED2010,1125.0,2500995.0,75000.0
795.0,Do what you love (no excuses!),Gary Vaynerchuk,2008-09-19,2010-03-12,Web 2.0 Expo 2008,927.0,848405.0,25000.0
792.0,The magic of the placebo,Eric Mead,2009-10-10,2010-03-12,TEDMED 2009,528.0,1268893.0,38000.0
796.0,Suspended animation is within our grasp,Mark Roth,2010-02-02,2010-03-15,TED2010,1076.0,804469.0,24000.0
798.0,"Parrots, the universe and everything",Douglas Adams,2001-05-16,2010-03-16,University of California,5257.0,501014.0,15000.0
797.0,Take health care off the mainframe,Eric Dishman,2009-11-11,2010-03-16,TEDMED 2009,984.0,458280.0,13000.0
799.0,Gaming can make a better world,Jane McGonigal,2010-02-12,2010-03-17,TED2010,1186.0,6284369.0,188000.0
791.0,Medical miracle on Everest,Ken Kamler,2009-10-10,2010-03-18,TEDMED 2009,1232.0,875734.0,26000.0
800.0,We are the stories we tell ourselves,Shekhar Kapur,2009-11-11,2010-03-19,TEDIndia 2009,1257.0,926954.0,27000.0
801.0,Science can answer moral questions,Sam Harris,2010-02-11,2010-03-22,TED2010,1369.0,7184978.0,215000.0
802.0,The fight to end rare-animal trafficking in Brazil,Juliana Machado Ferreira,2010-02-02,2010-03-23,TED2010,317.0,392716.0,11000.0
803.0,Let's simplify legal jargon!,Alan Siegel,2010-02-11,2010-03-24,TED2010,249.0,1043118.0,31000.0
804.0,Why we need to go back to Mars,Joel Levine,2009-11-20,2010-03-25,TEDxNASA,957.0,820897.0,24000.0
806.0,Why I do theater,Patsy Rodenburg,2008-10-09,2010-03-26,Michael Howard Studios,407.0,208278.0,6200.0
807.0,How to combat modern slavery,Kevin Bales,2010-02-12,2010-03-29,TED2010,1064.0,1175088.0,35000.0
809.0,Teaching one child at a time,Shukla Bose,2009-11-06,2010-03-30,TEDIndia 2009,966.0,1274901.0,38000.0
811.0,"And now, the real news",Kirk Citron,2010-02-11,2010-04-01,TED2010,185.0,814088.0,24000.0
814.0,How to start a movement,Derek Sivers,2010-02-11,2010-04-01,TED2010,172.0,9966003.0,298000.0
815.0,What adults can learn from kids,Adora Svitak,2010-02-13,2010-04-01,TED2010,476.0,6853575.0,205000.0
816.0,When games invade real life,Jesse Schell,2010-02-18,2010-04-03,DICE Summit 2010,1698.0,487424.0,14000.0
818.0,"Sex, drugs and HIV -- let's get rational",Elizabeth Pisani,2010-02-12,2010-04-05,TED2010,1137.0,1746322.0,52000.0
819.0,The emotion behind invention,Dean Kamen,2009-10-26,2010-04-06,TEDMED 2009,1155.0,616667.0,18000.0
820.0,My seven species of robot -- and how we created them,Dennis Hong,2009-09-10,2010-04-07,TEDxNASA,958.0,2308713.0,69000.0
821.0,Every pollen grain has a story,Jonathan Drori,2010-02-11,2010-04-08,TED2010,415.0,503142.0,15000.0
823.0,Singing old poems to life,Natalie Merchant,2010-02-12,2010-04-09,TED2010,1619.0,1063411.0,31000.0
824.0,The danger of science denial,Michael Specter,2010-02-11,2010-04-12,TED2010,972.0,2331267.0,69000.0
826.0,Photos that changed the world,Jonathan Klein,2010-02-11,2010-04-13,TED2010,345.0,1405257.0,42000.0
828.0,The tradeoffs of building green,Catherine Mohr,2010-02-13,2010-04-14,TED2010,356.0,918388.0,27000.0
832.0,A choir as big as the Internet,Eric Whitacre,2010-03-10,2010-04-16,Eric Whitacre's Virtual Choir,380.0,636331.0,19000.0
831.0,How art gives shape to cultural change,Thelma Golden,2009-02-10,2010-04-16,TED2009,731.0,803726.0,24000.0
835.0,"Homeopathy, quackery and fraud",James Randi,2007-02-02,2010-04-19,TED2007,1022.0,6102266.0,183000.0
833.0,Glowing life in an underwater world,Edith Widder,2010-04-09,2010-04-19,Mission Blue Voyage,1022.0,701945.0,21000.0
836.0,Bio-lab on a microchip,Frederick Balagadde,2010-02-11,2010-04-21,TED2010,250.0,331353.0,9900.0
837.0,"Build a tower, build a team",Tom Wujec,2010-02-14,2010-04-22,TED2010,394.0,7398885.0,221000.0
838.0,Political change with pen and paper,Omar Ahmad,2010-02-10,2010-04-23,TED2010,350.0,623713.0,18000.0
842.0,"Radical women, embracing tradition",Kavita Ramdas,2009-11-05,2010-04-26,TEDIndia 2009,1103.0,622310.0,18000.0
843.0,Computing a theory of all knowledge,Stephen Wolfram,2010-02-12,2010-04-27,TED2010,1181.0,1992160.0,59000.0
844.0,Why I'm rowing across the Pacific,Roz Savage,2010-04-08,2010-04-28,Mission Blue Voyage,1023.0,719567.0,21000.0
845.0,Toward a science of simplicity,George Whitesides,2010-02-13,2010-04-28,TED2010,1098.0,710965.0,21000.0
846.0,"Lies, damned lies and statistics (about TEDTalks)",Sebastian Wernicke,2010-02-10,2010-04-30,TED2010,342.0,2611903.0,78000.0
847.0,Social experiments to fight poverty,Esther Duflo,2010-02-12,2010-05-03,TED2010,990.0,1546032.0,46000.0
848.0,How great leaders inspire action,Simon Sinek,2009-09-17,2010-05-04,TEDxPuget Sound,1067.0,60129500.0,1800000.0
850.0,How we wrecked the ocean,Jeremy Jackson,2010-04-09,2010-05-05,Mission Blue Voyage,1082.0,893708.0,26000.0
851.0,India's hidden hotbeds of invention,Anil Gupta,2009-11-06,2010-05-06,TEDIndia 2009,1358.0,799372.0,23000.0
849.0,"""Love Is a Loaded Pistol""",Thomas Dolby,2010-02-10,2010-05-07,TED2010,280.0,632581.0,18000.0
852.0,The hidden influence of social networks,Nicholas Christakis,2010-02-12,2010-05-10,TED2010,1077.0,1903392.0,57000.0
853.0,Could this laser zap malaria?,Nathan Myhrvold,2010-02-12,2010-05-11,TED2010,894.0,993545.0,29000.0
854.0,Glimpses of a pristine ocean,Enric Sala,2010-04-10,2010-05-12,Mission Blue Voyage,1178.0,405389.0,12000.0
855.0,Math class needs a makeover,Dan Meyer,2010-03-06,2010-05-13,TEDxNYED,682.0,2963263.0,88000.0
856.0,"It's time for ""The Talk""",Julia Sweeney,2010-02-12,2010-05-14,TED2010,299.0,3863706.0,115000.0
857.0,Why believe in others,Viktor Frankl,1972-05-14,2010-05-14,Toronto Youth Corps,262.0,1392109.0,41000.0
859.0,Can we eat to starve cancer?,William Li,2010-02-10,2010-05-17,TED2010,1185.0,5505555.0,165000.0
860.0,Why I'm a weekday vegetarian,Graham Hill,2010-02-10,2010-05-18,TED2010,227.0,2988530.0,89000.0
861.0,Pay attention to penguins,Dee Boersma,2010-04-10,2010-05-19,Mission Blue Voyage,892.0,458535.0,13000.0
862.0,Planning for the end of oil,Richard Sears,2010-04-10,2010-05-20,TED2010,395.0,707324.0,21000.0
863.0,"Watch me unveil ""synthetic life""",Craig Venter,2010-05-21,2010-05-21,TED in the Field,1080.0,1353943.0,40000.0
865.0,Bring on the learning revolution!,Sir Ken Robinson,2010-02-06,2010-05-24,TED2010,1060.0,10225424.0,306000.0
866.0,Lessons from fashion's free culture,Johanna Blakley,2010-04-13,2010-05-25,TEDxUSC,919.0,1305864.0,39000.0
868.0,Inside a school for suicide bombers,Sharmeen Obaid-Chinoy,2010-02-10,2010-05-26,TED2010,472.0,1227394.0,36000.0
869.0,HIV and flu -- the vaccine strategy,Seth Berkley,2010-02-05,2010-05-27,TED2010,1248.0,723670.0,21000.0
870.0,Songs of secrets and city lights,Sophie Hunger,2009-07-23,2010-05-28,TEDGlobal 2009,1367.0,630933.0,18000.0
871.0,Re-examining the remix,Lawrence Lessig,2010-04-10,2010-05-31,TEDxNYED,1108.0,440655.0,13000.0
872.0,Pointing to the future of UI,John Underkoffler,2010-02-11,2010-06-01,TED2010,905.0,1914165.0,57000.0
873.0,The ocean's glory -- and horror,Brian Skerry,2010-04-16,2010-06-01,Mission Blue Voyage,956.0,1678126.0,50000.0
874.0,The case for anonymity online,"Christopher ""moot"" Poole",2010-02-12,2010-06-02,TED2010,667.0,1809979.0,54000.0
876.0,Why we need the explorers,Brian Cox,2010-04-19,2010-06-03,TEDSalon London 2010,972.0,2063726.0,61000.0
877.0,How to engineer a viral music video,Adam Sadowsky,2010-04-13,2010-06-04,TEDxUSC,674.0,1208031.0,36000.0
878.0,The lost art of democratic debate,Michael Sandel,2010-02-11,2010-06-07,TED2010,1165.0,1622481.0,48000.0
879.0,How poachers became caretakers,John Kasaona,2010-02-10,2010-06-08,TED2010,929.0,453063.0,13000.0
880.0,Sweat the small stuff,Rory Sutherland,2010-04-19,2010-06-09,TEDSalon London 2010,740.0,1306576.0,39000.0
881.0,Debate: Does the world need nuclear energy?,Stewart Brand + Mark Z. Jacobson,2010-02-12,2010-06-10,TED2010,1362.0,1741095.0,52000.0
883.0,How architecture helped music evolve,David Byrne,2010-02-12,2010-06-11,TED2010,943.0,1775029.0,53000.0
884.0,The pattern behind self-deception,Michael Shermer,2010-02-10,2010-06-14,TED2010,1124.0,2982194.0,89000.0
885.0,How YouTube thinks about copyright,Margaret Gould Stewart,2010-02-10,2010-06-15,TED2010,328.0,999701.0,29000.0
886.0,The intriguing sound of marine mammals,Peter Tyack,2010-04-15,2010-06-16,Mission Blue Voyage,1091.0,568088.0,17000.0
887.0,Let's raise kids to be entrepreneurs,Cameron Herold,2010-03-13,2010-06-17,TEDxEdmonton,1159.0,1924410.0,57000.0
888.0,Fighting cancer with dance,Ananda Shankar Jayant,2009-11-12,2010-06-18,TEDIndia 2009,950.0,888390.0,26000.0
889.0,Measuring what makes life worthwhile,Chip Conley,2010-02-12,2010-06-21,TED2010,1043.0,3415719.0,102000.0
891.0,Intricate beauty by design,Marian Bantjes,2010-02-12,2010-06-22,TED2010,971.0,730104.0,21000.0
892.0,Education innovation in the slums,Charles Leadbeater,2010-04-25,2010-06-23,TEDSalon London 2010,1121.0,960893.0,28000.0
893.0,A second opinion on developmental disorders,Aditi Shankardass,2009-11-11,2010-06-24,TEDIndia 2009,420.0,1106244.0,33000.0
894.0,LEGO for grownups,Hillel Cooperman,2010-02-12,2010-06-25,TED2010,333.0,1235066.0,37000.0
896.0,How cognitive surplus will change the world,Clay Shirky,2010-06-22,2010-06-28,TED@Cannes,770.0,1094383.0,32000.0
898.0,Retrofitting suburbia,Ellen Dunham-Jones,2010-01-26,2010-06-29,TEDxAtlanta,1146.0,787596.0,23000.0
899.0,Hidden toxins in the fish we eat,Stephen Palumbi,2010-04-10,2010-06-30,Mission Blue Voyage,926.0,459924.0,13000.0
900.0,A 3D atlas of the universe,Carter Emmart,2010-02-11,2010-07-01,TED2010,400.0,2086942.0,62000.0
901.0,"Don't build your home, grow it!",Mitchell Joachim,2010-02-12,2010-07-02,TED2010,159.0,1685412.0,50000.0
909.0,Fractals and the art of roughness,Benoit Mandelbrot,2010-02-12,2010-07-06,TED2010,1012.0,1631238.0,48000.0
910.0,Obesity + hunger = 1 global food issue,Ellen  Gustafson,2010-05-07,2010-07-07,TEDxEast,552.0,829359.0,24000.0
911.0,Life science in prison,Nalini Nadkarni,2010-02-11,2010-07-08,TED2010,290.0,577440.0,17000.0
912.0,"Global population growth, box by box",Hans Rosling,2010-06-21,2010-07-09,TED@Cannes,587.0,4719121.0,141000.0
914.0,The oil spill's unseen villains -- and victims,Carl Safina,2010-06-28,2010-07-12,TEDxOilSpill,1179.0,865634.0,25000.0
915.0,When ideas have sex,Matt Ridley,2010-07-13,2010-07-14,TEDGlobal 2010,969.0,2618406.0,78000.0
916.0,Listening to global voices,Ethan Zuckerman,2010-07-14,2010-07-15,TEDGlobal 2010,1168.0,877722.0,26000.0
917.0,The politics of fiction,Elif Shafak,2010-07-14,2010-07-16,TEDGlobal 2010,1168.0,2576009.0,77000.0
918.0,Why the world needs WikiLeaks,Julian Assange,2010-07-16,2010-07-19,TEDGlobal 2010,1156.0,2923331.0,87000.0
919.0,Superheroes inspired by Islam,Naif Al-Mutawa,2010-07-13,2010-07-20,TEDGlobal 2010,1085.0,1005487.0,30000.0
920.0,How we found hundreds of potential Earth-like planets,Dimitar Sasselov,2010-07-15,2010-07-21,TEDGlobal 2010,1093.0,1315536.0,39000.0
921.0,A headset that reads your brainwaves,Tan Le,2010-07-16,2010-07-21,TEDGlobal 2010,620.0,2811510.0,84000.0
922.0,The bio-future of joint replacement,Kevin Stone,2010-02-11,2010-07-22,TED2010,395.0,584862.0,17000.0
924.0,The art of choosing,Sheena Iyengar,2010-07-15,2010-07-26,TEDGlobal 2010,1431.0,3893255.0,116000.0
923.0,What matters more than your talents,Jeff Bezos,2010-05-15,2010-07-27,Princeton University,1124.0,802782.0,24000.0
926.0,Wiring an interactive ocean,John Delaney,2010-04-14,2010-07-28,Mission Blue Voyage,1233.0,378779.0,11000.0
927.0,A monkey economy as irrational as ours,Laurie Santos,2010-07-16,2010-07-29,TEDGlobal 2010,1168.0,3480084.0,104000.0
928.0,My mind-shifting Everest swim,Lewis Pugh,2010-07-15,2010-07-30,TEDGlobal 2010,568.0,1265606.0,37000.0
929.0,How big brands can help save biodiversity,Jason Clay,2010-07-09,2010-08-16,TEDGlobal 2010,1152.0,528871.0,15000.0
931.0,The case for same-sex marriage,Diane J. Savino,2009-12-02,2010-08-17,New York State Senate,453.0,362602.0,10000.0
930.0,Our century's greatest injustice,Sheryl WuDunn,2010-07-15,2010-08-17,TEDGlobal 2010,1082.0,1263108.0,37000.0
932.0,"Meet Milo, the virtual boy",Peter Molyneux,2010-07-09,2010-08-18,TEDGlobal 2010,658.0,866974.0,26000.0
935.0,Did you hear the one about the Iranian-American?,Maz Jobrani,2010-07-16,2010-08-19,TEDGlobal 2010,537.0,7190125.0,215000.0
934.0,The Axis of Evil Middle East Comedy Tour,Jamil Abu-Wardeh,2010-07-15,2010-08-19,TEDGlobal 2010,522.0,1222013.0,36000.0
936.0,The game layer on top of the world,Seth Priebatsch,2010-07-29,2010-08-20,TEDxBoston 2010,726.0,962857.0,28000.0
937.0,The beauty of data visualization,David McCandless,2010-07-09,2010-08-23,TEDGlobal 2010,1080.0,3626900.0,108000.0
938.0,Inside an Antarctic time machine,Lee Hotz,2010-07-14,2010-08-24,TEDGlobal 2010,568.0,644701.0,19000.0
943.0,The empathic civilization,Jeremy Rifkin,2010-08-19,2010-08-24,RSA Animate,640.0,617458.0,18000.0
939.0,Learning from Sherman the shark,Jim Toomey,2010-04-12,2010-08-25,Mission Blue Voyage,838.0,519654.0,15000.0
940.0,The political chemistry of oil,Lisa Margonelli,2010-06-28,2010-08-26,TEDxOilSpill,1037.0,601946.0,18000.0
941.0,What physics taught me about marketing,Dan Cobley,2010-07-15,2010-08-27,TEDGlobal 2010,441.0,1689025.0,50000.0
944.0,The Happy Planet Index,Nic Marks,2010-07-16,2010-08-30,TEDGlobal 2010,992.0,2614384.0,78000.0
945.0,Let the environment guide our development,Johan Rockström,2010-07-16,2010-08-31,TEDGlobal 2010,1073.0,1782198.0,53000.0
946.0,The technology of the heart,His Holiness the Karmapa,2009-11-04,2010-09-01,TEDIndia 2009,1506.0,1044680.0,31000.0
947.0,Keep your goals to yourself,Derek Sivers,2010-07-15,2010-09-02,TEDGlobal 2010,178.0,7621352.0,228000.0
948.0,The world's oldest living things,Rachel Sussman,2010-07-15,2010-09-03,TEDGlobal 2010,831.0,1787465.0,53000.0
949.0,The child-driven education,Sugata Mitra,2010-07-15,2010-09-07,TEDGlobal 2010,1016.0,3381516.0,101000.0
950.0,Art of substance and absence,Alwar Balasubramaniam,2009-11-06,2010-09-08,TEDIndia 2009,994.0,493241.0,14000.0
951.0,An independent diplomat,Carne Ross,2009-10-10,2010-09-09,Business Innovation Factory,1221.0,428477.0,12000.0
952.0,Why the live arts matter,Ben Cameron,2010-02-26,2010-09-10,TEDxYYC,747.0,598553.0,17000.0
953.0,This is broken,Seth Godin,2006-09-08,2010-09-10,Gel Conference,1214.0,1086392.0,32000.0
954.0,Discovering ancient climates in oceans and ice,Rob Dunbar,2010-04-15,2010-09-13,Mission Blue Voyage,1077.0,661922.0,19000.0
955.0,How web video powers global innovation,Chris Anderson,2010-07-15,2010-09-14,TEDGlobal 2010,1116.0,1965304.0,58000.0
957.0,Our natural sleep cycle is nothing like what we do now,Jessa Gamble,2010-07-15,2010-09-15,TEDGlobal 2010,224.0,3385322.0,101000.0
